idx,epoch,weight l2 p0,weight l2 p1,weight l2 p2,weight l2 p3,weight l2 p4,weight l2 p5,weight l2 p6,weight l2 p7,weight l2 p8,weight l2 p9,weight l2 p10,weight l2 p11,weight l2 p12,weight l2 p13,weight l2 p14,weight l2 p15,weight l2 p16,weight l2 p17,weight l2 p18,weight l2 p19,weight l2 p20,weight l2 p21,weight l2 p22,weight l2 p23,weight l2 p24,weight l2 p25,weight l2 p26,weight l2 p27,weight l2 p28,weight l2 p29,weight l2 p30,weight l2 p31,weight l2 p32,weight l2 p33,weight l2 p34,weight l2 p35,weight l2 p36,weight l2 p37,weight l2 p38,weight l2 p39,weight l2 p40,weight l2 p41,weight l2 p42,weight l2 p43,weight l2 p44,weight l2 p45,weight l2 p46,weight l2 p47,weight l2 p48,weight l2 p49,weight l2 p50,weight l2 p51,weight l2 p52,weight l2 p53,weight l2 p54,weight l2 p55,weight l2 p56,weight l2 p57,weight l2 p58,weight l2 p59,weight l2 p60,weight l2 p61,weight l2 p62,weight l2 p63,weight l2 p64,weight l2 p65,weight l2 p66,weight l2 p67,weight l2 p68,weight l2 p69,weight l2 p70,weight l2 p71,weight l2 p72,weight l2 p73,weight l2 p74,weight l2 p75,weight l2 p76,weight l2 p77,weight l2 p78,weight l2 p79,weight l2 p80,weight l2 p81,weight l2 p82,weight l2 p83,weight l2 p84,weight l2 p85,weight l2 p86,weight l2 p87,weight l2 p88,weight l2 p89,weight l2 p90,weight l2 p91,weight l2 p92,weight l2 p93,weight l2 p94,weight l2 p95,weight l2 p96,weight l2 p97,weight l2 p98,weight l2 p99,configuration No
61,21,-0.1360358148813247,0.1245606914162635,-0.0035385717637836,0.0412377268075943,0.3003278970718384,-0.0321329943835735,-0.1010842695832252,0.2205988466739654,-0.0955817550420761,0.019040772691369,-0.0672391355037689,0.0531429313123226,0.0520670861005783,-0.1404351443052292,0.1646729409694671,-0.1405345052480697,0.0712044686079025,-0.1455479264259338,0.0730662271380424,-0.077784389257431,-0.0884190797805786,0.0103534245863556,-0.0374626666307449,0.1742939949035644,-0.206380233168602,0.0087587451562285,-0.1253227442502975,-0.084882453083992,-0.0422146581113338,-0.0320691801607608,-0.1481277048587799,0.1151553615927696,-0.2119678109884262,0.1872651278972625,0.1021479368209838,0.0312754102051258,-0.0823223516345024,0.1479212641716003,-0.0921996906399726,0.209269568324089,0.2665098905563354,0.0008237387519329,-0.0493188723921775,-0.1366253495216369,-0.164647489786148,0.1942973285913467,0.161244660615921,0.1001740992069244,0.1644835919141769,-0.0649037435650825,0.1959805190563202,-0.0498988181352615,-0.0978080108761787,-0.0863532796502113,-0.1453880816698074,-0.0251865051686763,0.1137036755681037,0.0798161104321479,0.0310860518366098,-0.0801896527409553,0.3283939659595489,-0.0941543653607368,-0.1007097586989402,-0.0277005285024642,-0.2597362399101257,0.1806558221578598,0.0327696204185485,0.2066542655229568,-0.0247730147093534,-0.185069590806961,0.1785980761051178,0.230265662074089,-0.078072190284729,-0.0326642543077468,-0.1507865786552429,-0.1157586649060249,-0.1263016909360885,-0.0152610158547759,0.343620091676712,-0.0800095275044441,-0.0137929078191518,-0.1864025443792343,-0.1135597750544548,-0.1034634113311767,-0.0502649396657943,-0.0776102617383003,-0.0184008665382862,-0.0342098772525787,0.3237641155719757,0.218410462141037,0.2744047045707702,-0.0821684002876281,0.11165202409029,0.1075363755226135,-0.0400822460651397,-0.1973359733819961,-0.0797443613409996,-0.0134204654023051,0.1371776014566421,0.2336009591817855,1
62,22,-0.1385600268840789,0.1234177649021148,-0.0043443259783089,0.0386542752385139,0.3004921078681946,-0.0333859883248806,-0.1018104180693626,0.2167537212371826,-0.0960409641265869,0.0190543960779905,-0.0675793066620826,0.0517754666507244,0.0495963878929615,-0.1407565325498581,0.1660008579492569,-0.1446056365966797,0.0624689348042011,-0.14968241751194,0.059330828487873,-0.0777152553200721,-0.0889881253242492,0.0022869643289595,-0.0378017872571945,0.1716765463352203,-0.2115054279565811,0.0073754200711846,-0.1238123401999473,-0.085055761039257,-0.0442778952419757,-0.0316046550869941,-0.1543321758508682,0.1109505146741867,-0.2122674733400344,0.1797719001770019,0.099708080291748,0.0311760250478982,-0.0822725892066955,0.1449331790208816,-0.094213031232357,0.2031441777944564,0.2659644484519958,0.0025231486652046,-0.0515873208642005,-0.1397630721330642,-0.1663183718919754,0.1930856257677078,0.1644455939531326,0.0986787974834442,0.163743257522583,-0.0687511712312698,0.1879907548427581,-0.0517097227275371,-0.0998906791210174,-0.0879923850297927,-0.1466895937919616,-0.0271136220544576,0.1191898360848426,0.0798000544309616,0.0311351437121629,-0.0849449038505554,0.322336345911026,-0.0940038338303566,-0.0986759662628173,-0.0295844096690416,-0.2634731829166412,0.1811000555753708,0.0315150767564773,0.2109143435955047,-0.0258690845221281,-0.1926704347133636,0.1729205995798111,0.2300963252782821,-0.0787573903799057,-0.0327829122543334,-0.1533462256193161,-0.1160349249839782,-0.1283210217952728,-0.0069905878044664,0.3399325311183929,-0.0765191838145256,-0.0129215167835354,-0.1881542652845382,-0.1126781851053237,-0.1091658771038055,-0.0539099797606468,-0.0769485160708427,-0.0223914813250303,-0.0383347980678081,0.3220840394496918,0.2135087996721267,0.2753860056400299,-0.0833335593342781,0.1143327057361602,0.1043736636638641,-0.0449142791330814,-0.2001644819974899,-0.0855149626731872,-0.0134853702038526,0.1408197730779647,0.2385585606098175,1
63,23,-0.1349839866161346,0.1266674548387527,-0.0037432725075632,0.0481798648834228,0.3084998726844787,-0.0304974820464849,-0.0946259424090385,0.2146078646183014,-0.094572052359581,0.0190036464482545,-0.0674908682703971,0.0523766539990901,0.0485583543777465,-0.1396938860416412,0.1692100614309311,-0.1463197618722915,0.0613535791635513,-0.1526851803064346,0.0672143548727035,-0.0731026902794838,-0.0887709110975265,0.0072419582866132,-0.0371127501130104,0.1699041128158569,-0.2113209515810012,0.0084495674818754,-0.1257003843784332,-0.0845322757959365,-0.0395838245749473,-0.0312178507447242,-0.1491881161928177,0.1083488017320633,-0.212548553943634,0.1825467646121978,0.1001588925719261,0.0326174274086952,-0.0823827758431434,0.1526644825935363,-0.0886481404304504,0.2058290094137191,0.2683548033237457,0.0059324651956558,-0.0481045842170715,-0.1396263539791107,-0.1649408340454101,0.1926528513431549,0.1705309152603149,0.1078041046857833,0.1659609526395797,-0.0692517161369323,0.1937218159437179,-0.0487726330757141,-0.1008841767907142,-0.0862074196338653,-0.1456161886453628,-0.0255375709384679,0.1203382164239883,0.0799560397863388,0.0311453510075807,-0.0831793919205665,0.3291540443897247,-0.0939428955316543,-0.0959140658378601,-0.0273947808891534,-0.2604561150074005,0.1830486059188842,0.0332765206694603,0.2148801237344741,-0.0255773533135652,-0.19649338722229,0.1745960265398025,0.231009691953659,-0.0830269604921341,-0.0336357206106185,-0.1478737592697143,-0.1207870319485664,-0.1254837363958358,-0.0042073461227118,0.3434096276760101,-0.0797401368618011,-0.011764395982027,-0.1879524290561676,-0.1091603562235832,-0.1127506792545318,-0.0496378540992736,-0.0759508460760116,-0.0189574919641017,-0.0366976410150527,0.3330323100090027,0.2174483984708786,0.2865021824836731,-0.0819303467869758,0.1164314299821853,0.1071689426898956,-0.0424590073525905,-0.1992902159690857,-0.0826205313205719,-0.0135969566181302,0.1486237347126007,0.2398101240396499,1
64,24,-0.1338651925325393,0.1186364665627479,-0.0037822145968675,0.0458686761558055,0.3211352825164795,-0.0341996252536773,-0.095264658331871,0.2235676944255828,-0.0959795862436294,0.0189805887639522,-0.067738376557827,0.0527094788849353,0.0526183880865573,-0.1357594430446624,0.1720041334629058,-0.1469298005104065,0.0566043481230735,-0.1535190939903259,0.0598155222833156,-0.0710370540618896,-0.0888563022017479,0.0007597248186357,-0.0381844528019428,0.1742869615554809,-0.2109792381525039,0.0141555499285459,-0.1278636902570724,-0.0869147405028343,-0.0426097102463245,-0.0321538671851158,-0.1536366194486618,0.1132732331752777,-0.2140614837408065,0.1819641888141632,0.1026371121406555,0.032184150069952,-0.0824741795659065,0.158529132604599,-0.085864707827568,0.2069740742444992,0.2719450891017914,0.000895879114978,-0.0503051131963729,-0.1423155218362808,-0.1696444451808929,0.2021524161100387,0.1744255721569061,0.1051188260316848,0.1653648167848587,-0.0655933618545532,0.1972761005163192,-0.0479725003242492,-0.095478169620037,-0.0840580761432647,-0.1482026427984237,-0.028133425861597,0.1220863834023475,0.0799243599176406,0.03128008171916,-0.0873545035719871,0.3281287550926208,-0.0962947607040405,-0.1039605662226677,-0.028534272685647,-0.2623379230499267,0.1825828999280929,0.0327586457133293,0.2165180146694183,-0.0215229839086532,-0.1972864419221878,0.1854510307312011,0.2279284000396728,-0.0844950228929519,-0.0338881500065326,-0.1494785249233245,-0.121808722615242,-0.1176859736442565,-0.0122638549655675,0.3636966049671173,-0.0799348503351211,-0.0121072996407747,-0.1916961818933487,-0.1063139215111732,-0.1113662868738174,-0.0561714470386505,-0.0756324529647827,-0.0147312181070446,-0.0258164554834365,0.33903768658638,0.2225637286901474,0.28465536236763,-0.0840275213122367,0.1257446110248565,0.1032028645277023,-0.0487231239676475,-0.2019065022468567,-0.0819932967424392,-0.0138781312853097,0.1478437930345535,0.2413534373044967,1
65,25,-0.1351604461669922,0.1157363206148147,-0.0039232890121638,0.0450559891760349,0.3209979832172394,-0.0275321844965219,-0.0950622931122779,0.2136444002389907,-0.0979287251830101,0.0189827065914869,-0.0657537281513214,0.0540396161377429,0.0525121241807937,-0.1346565037965774,0.1635922342538833,-0.1457396745681762,0.0638961419463157,-0.1559718698263168,0.0832671672105789,-0.0651386678218841,-0.0883278846740722,0.0047974088229238,-0.0385130867362022,0.1678287982940673,-0.2136267274618148,0.0106768254190683,-0.1287104189395904,-0.0874305739998817,-0.0431676395237445,-0.0410406477749347,-0.143954187631607,0.1047003865242004,-0.2097572535276413,0.1888477057218551,0.1000913605093956,0.0319184549152851,-0.0824664384126663,0.1617345511913299,-0.081645056605339,0.2055909484624862,0.2636683881282806,0.0012024249881505,-0.0452649183571338,-0.1421344429254531,-0.1731566488742828,0.1862381845712661,0.1823373138904571,0.1082699000835418,0.1603475958108902,-0.0643583387136459,0.1969425827264785,-0.0421889126300811,-0.1040294244885444,-0.087179884314537,-0.1485574692487716,-0.0245400704443454,0.1112801656126976,0.0799193754792213,0.0312805920839309,-0.084279291331768,0.3182054460048675,-0.1023425534367561,-0.1049805283546447,-0.0299742929637432,-0.2597281038761139,0.1750744581222534,0.0325329601764678,0.2126618474721908,-0.0213613994419574,-0.1982649266719818,0.1756093800067901,0.2303428053855896,-0.0901852175593376,-0.0346907638013362,-0.1463794857263565,-0.1336748003959655,-0.1133021339774131,-0.016226390376687,0.3559056222438812,-0.0807476267218589,-0.0123656950891017,-0.1909476518630981,-0.1046025231480598,-0.1200857162475586,-0.0508285239338874,-0.0757839009165763,-0.0104204360395669,-0.0297843292355537,0.3419932126998901,0.2202271670103073,0.2846226096153259,-0.0835371017456054,0.1241273358464241,0.1123660132288932,-0.0479912348091602,-0.2014651149511337,-0.0824230834841728,-0.0139629039913415,0.1443565934896469,0.2355530261993408,1
66,26,-0.1352280527353286,0.1146347299218177,-0.0034357672557234,0.0458433218300342,0.3150488138198852,-0.0330644436180591,-0.095729649066925,0.2129179388284683,-0.0974591746926307,0.0189765114337205,-0.0658685639500618,0.0537351928651332,0.0501639544963836,-0.1379577070474624,0.1613468825817108,-0.1442006081342697,0.0597621276974678,-0.156724527478218,0.0731247887015342,-0.0667729601264,-0.0879948139190673,-0.001222759950906,-0.0385449789464473,0.1644802987575531,-0.2138044983148574,0.0076790242455899,-0.1278031915426254,-0.0889311954379081,-0.0371717177331447,-0.0422280728816986,-0.1471459865570068,0.1044574752449989,-0.2142598628997802,0.1844497472047805,0.0980206802487373,0.0330381765961647,-0.082518495619297,0.1627102345228195,-0.0821731686592102,0.1988263875246048,0.2642572522163391,-0.0001483149681007,-0.0437612868845462,-0.1421398073434829,-0.1725383251905441,0.1875898391008377,0.1752750277519226,0.1137296706438064,0.162700742483139,-0.0688926354050636,0.1950683444738388,-0.044582400470972,-0.1099587082862854,-0.089978314936161,-0.1455532908439636,-0.03220646828413,0.1123344674706459,0.0798574835062027,0.0312774740159511,-0.0879749581217765,0.3178257644176483,-0.1038401797413826,-0.1050756275653839,-0.0287049375474452,-0.2610403299331665,0.1777371019124984,0.032990675419569,0.2199072390794754,-0.0253004096448421,-0.1982709765434265,0.1700558364391327,0.2275501936674118,-0.0917628481984138,-0.035578429698944,-0.1438547968864441,-0.1398640573024749,-0.1213536038994789,-0.0041173319332301,0.3473469614982605,-0.0785758718848228,-0.0126492232084274,-0.196158304810524,-0.1070166379213333,-0.1202605962753295,-0.0559415966272354,-0.075302243232727,-0.013843941502273,-0.0307295601814985,0.3368231058120727,0.2157313078641891,0.2863135039806366,-0.0838873386383056,0.1241821274161338,0.108214758336544,-0.0486561805009841,-0.1982809454202652,-0.0815683081746101,-0.013759602792561,0.1462806314229965,0.2355703860521316,1
67,27,-0.1354524195194244,0.1217045113444328,-0.001959090353921,0.0447416082024574,0.3195097744464874,-0.0325645729899406,-0.0977992564439773,0.2195966839790344,-0.0897465199232101,0.0190177634358406,-0.0659231469035148,0.0535331591963768,0.0514753572642803,-0.1375500410795211,0.165726900100708,-0.1462580561637878,0.0589013956487178,-0.1510992348194122,0.069188691675663,-0.0726301297545433,-0.0883625745773315,0.001319499220699,-0.0386745072901248,0.1725808084011078,-0.2133198678493499,0.0085060838609933,-0.1304623782634735,-0.088002435863018,-0.0376161113381385,-0.0386991500854492,-0.1474111974239349,0.1118836104869842,-0.2194292694330215,0.1893631368875503,0.1028232797980308,0.0343251153826713,-0.0824199616909027,0.1708971560001373,-0.0840202495455741,0.2096638977527618,0.2756054699420929,0.0026368007529526,-0.0461394898593425,-0.1431372165679931,-0.1742183268070221,0.194864422082901,0.1773182153701782,0.1143259853124618,0.1710751950740814,-0.0674623101949691,0.2097362875938415,-0.0451930314302444,-0.1038609147071838,-0.0889844968914985,-0.145538255572319,-0.0336363613605499,0.1128026023507118,0.0798441916704177,0.0311644654721021,-0.0869366824626922,0.3337724804878235,-0.103390522301197,-0.1075508221983909,-0.0258535798639059,-0.2617170810699463,0.1849523931741714,0.034172136336565,0.2237499207258224,-0.0211375653743743,-0.1923523843288421,0.1800744980573654,0.2365656942129135,-0.0889784321188926,-0.0360741950571537,-0.1455193907022476,-0.1381597965955734,-0.123779222369194,-0.0035370616242289,0.3590899109840393,-0.0806476175785064,-0.0121036684140563,-0.1944329887628555,-0.1075833514332771,-0.1168408468365669,-0.0584511309862136,-0.0752989947795867,-0.0164351649582386,-0.0241800583899021,0.3473861217498779,0.2294944077730178,0.2953280508518219,-0.0872641801834106,0.1267264485359192,0.1077898517251014,-0.051128800958395,-0.1998118907213211,-0.0804630294442176,-0.014289534650743,0.1465203315019607,0.2435736954212188,1
68,28,-0.1338814795017242,0.1199081242084503,-0.0006824111915193,0.0398905910551548,0.3303514420986175,-0.0354488417506217,-0.0995446816086769,0.2203584760427475,-0.0902186408638954,0.0189462807029485,-0.0665614679455757,0.0531700029969215,0.0537518300116062,-0.1343627274036407,0.1714083850383758,-0.1470672190189361,0.0549409873783588,-0.153175488114357,0.0589082837104797,-0.071888193488121,-0.0880617126822471,-0.0054289014078676,-0.0386467799544334,0.1783814132213592,-0.2171947509050369,0.0104539403691887,-0.1277582198381424,-0.0887533202767372,-0.0359919928014278,-0.0397256314754486,-0.1525246053934097,0.1150648519396781,-0.2187119573354721,0.1856911927461624,0.1073643043637275,0.0343339666724205,-0.0823598131537437,0.1674638241529464,-0.0833553522825241,0.2111751586198806,0.2762481868267059,-0.0031220889650285,-0.0501388981938362,-0.1497683674097061,-0.1757390201091766,0.1968321651220321,0.1814318001270294,0.1154856160283088,0.1678127348423004,-0.0661234334111213,0.206731840968132,-0.046238325536251,-0.1018497794866561,-0.0912493020296096,-0.1467407494783401,-0.0340838022530078,0.1157912537455558,0.0798602327704429,0.0311887711286544,-0.0900637879967689,0.3324468433856964,-0.1074244603514671,-0.1116823107004165,-0.0243384260684251,-0.269531100988388,0.1909015774726867,0.0342871844768524,0.2229387760162353,-0.0167138557881116,-0.1974217146635055,0.1858598291873932,0.2402004599571228,-0.0929428786039352,-0.0371388271450996,-0.1481538861989975,-0.1418686211109161,-0.1246863454580307,-0.0093775112181901,0.36416095495224,-0.0850638300180435,-0.0120710749179124,-0.1964146643877029,-0.1054721698164939,-0.1176869571208953,-0.0689509510993957,-0.0755492076277732,-0.0188913624733686,-0.019732940942049,0.3539756536483764,0.230275884270668,0.2957808375358581,-0.088547483086586,0.1299284845590591,0.1057773903012275,-0.0601590126752853,-0.2025659382343292,-0.083177849650383,-0.013838056474924,0.1483432203531265,0.2512988150119781,1
69,29,-0.1342494487762451,0.1195353493094444,0.0014392276061698,0.04818582162261,0.3292770683765411,-0.0363233648240566,-0.0927079990506172,0.2316078692674636,-0.0879841819405555,0.0183062404394149,-0.0645857527852058,0.0544489175081253,0.0553395226597785,-0.1333076357841491,0.1791517883539199,-0.1427065134048462,0.061095967888832,-0.147281214594841,0.0612131357192993,-0.0681771710515022,-0.0867158025503158,-0.0013736756518483,-0.0387695431709289,0.1876932978630066,-0.2138416171073913,0.0146060176193714,-0.1301751136779785,-0.088687464594841,-0.0358555242419242,-0.0418061092495918,-0.1465784758329391,0.1166641935706138,-0.2202115207910537,0.1950798779726028,0.1123436763882637,0.0372775606811046,-0.081139475107193,0.1754250973463058,-0.0803228020668029,0.21046744287014,0.279820442199707,-0.0040265177376568,-0.049924936145544,-0.1444752812385559,-0.16838039457798,0.2080391645431518,0.1863552182912826,0.1181758642196655,0.1738412380218505,-0.0598520934581756,0.2138427793979644,-0.0470580011606216,-0.099085733294487,-0.0836245119571685,-0.1454229652881622,-0.0334447287023067,0.1153762489557266,0.0800211951136589,0.0311930086463689,-0.0850722938776016,0.3325303196907043,-0.1101616397500038,-0.0995945706963539,-0.0226346496492624,-0.2718153297901153,0.1959553956985473,0.0344516225159168,0.2264079004526138,-0.0172184817492961,-0.188357338309288,0.1891245245933532,0.2417500019073486,-0.0953423306345939,-0.0366239286959171,-0.1410186290740966,-0.1362881660461425,-0.1217266023159027,0.004002409055829,0.3707550168037414,-0.0825317427515983,-0.011671875603497,-0.1980793327093124,-0.1077203825116157,-0.1148734465241432,-0.0690869092941284,-0.0765378251671791,-0.014610874466598,-0.0076770987361669,0.3602319359779358,0.2297975718975067,0.3037510812282562,-0.0893911123275756,0.13644939661026,0.1041694432497024,-0.056671243160963,-0.19672492146492,-0.077638953924179,-0.0141179328784346,0.1500953733921051,0.2494768351316452,1
70,30,-0.1333093494176864,0.1050367653369903,0.0017487538279965,0.0408056117594242,0.3191956281661987,-0.0367823503911495,-0.0932793170213699,0.2312569469213485,-0.0853172913193702,0.0182827115058898,-0.0668452084064483,0.0537669956684112,0.0535554438829422,-0.1311680972576141,0.1897390633821487,-0.1432093679904937,0.0499731265008449,-0.144537478685379,0.0451140850782394,-0.0688056796789169,-0.0870998427271843,-0.0066722482442855,-0.0387873612344265,0.1937033832073211,-0.2153367549180984,0.0146225271746516,-0.1339590698480606,-0.0888746604323387,-0.0371051952242851,-0.0374873168766498,-0.1495637893676757,0.1225800886750221,-0.2224746942520141,0.1821452230215072,0.1169837340712547,0.0367863737046718,-0.0810340195894241,0.169034257531166,-0.082538902759552,0.2024011462926864,0.2783226370811462,-0.0113271651789546,-0.0570018216967582,-0.1503406912088394,-0.170053169131279,0.2117271870374679,0.1771367341279983,0.1117171719670295,0.1664226502180099,-0.0599073991179466,0.2057967334985733,-0.0486523620784282,-0.0873912870883941,-0.0805253833532333,-0.1447672545909881,-0.0351181887090206,0.1110620871186256,0.0800120010972023,0.0311557054519653,-0.088435485959053,0.3135521411895752,-0.1110845431685447,-0.0994230434298515,-0.020677100867033,-0.2796994149684906,0.19560407102108,0.0343645326793193,0.2094794064760208,-0.0142842149361968,-0.1859045326709747,0.1967121362686157,0.2336145639419555,-0.0922970473766326,-0.0372759997844696,-0.1436483114957809,-0.1262653321027755,-0.1242660135030746,-0.0127709470689296,0.3702698647975921,-0.0880006179213523,-0.0117932362481951,-0.1981709003448486,-0.1071047782897949,-0.1144329607486724,-0.07512067258358,-0.0766965001821518,-0.0159708950668573,0.0032907102722674,0.3522654175758362,0.2189837545156479,0.2898187041282654,-0.089273028075695,0.1394131630659103,0.1009172573685646,-0.0659896209836006,-0.1987355649471283,-0.0810614600777626,-0.013920803554356,0.1493573188781738,0.2420626729726791,1
71,31,-0.1348484605550766,0.1229317337274551,0.0010693834628909,0.0451756380498409,0.3394635915756225,-0.035612404346466,-0.0944440439343452,0.2324944585561752,-0.0860073864459991,0.0183574631810188,-0.0650899708271026,0.0537878647446632,0.0559916868805885,-0.1334533989429474,0.1845987141132354,-0.1437834054231643,0.0584963522851467,-0.1470903903245926,0.058718204498291,-0.0717716962099075,-0.0870285779237747,0.0004351676034275,-0.0389147512614727,0.1939664632081985,-0.2149064540863037,0.01357395760715,-0.1343462616205215,-0.0902649015188217,-0.037306010723114,-0.0386207811534404,-0.1481574922800064,0.1213466376066207,-0.221711978316307,0.1976011395454406,0.1135148778557777,0.0363396704196929,-0.0812051743268966,0.1772555708885193,-0.0836354121565818,0.2171591818332672,0.2835303843021393,-0.0008439154480583,-0.0512722060084342,-0.1454561948776245,-0.1716628521680832,0.207170158624649,0.1916455775499344,0.1167693883180618,0.1767281293869018,-0.0608668178319931,0.2170544862747192,-0.0491433404386043,-0.0915624275803566,-0.0862389653921127,-0.1450938880443573,-0.035869300365448,0.1197293847799301,0.0799865648150444,0.0310285817831754,-0.0875178650021553,0.3387100398540497,-0.1126012802124023,-0.1010322123765945,-0.0213176235556602,-0.2747911214828491,0.199678897857666,0.0354409329593181,0.2213734984397888,-0.0196155104786157,-0.1909392029047012,0.1935504376888275,0.2485200762748718,-0.0904558077454567,-0.0370439775288105,-0.1419294476509094,-0.1324668675661087,-0.1234755292534828,0.0010009291581809,0.3752395212650299,-0.083659179508686,-0.0109307868406176,-0.2004275768995285,-0.1096306964755058,-0.1170198246836662,-0.0689963325858116,-0.0766952782869339,-0.0143447825685143,-0.0066571892239153,0.3653130829334259,0.235488548874855,0.3072547912597656,-0.0904907956719398,0.1390143036842346,0.1020958647131919,-0.0571072697639465,-0.1983285099267959,-0.080033965408802,-0.0142271444201469,0.1502057313919067,0.2570204138755798,1
72,32,-0.135561853647232,0.1222740560770034,0.0022885054349899,0.0346554666757583,0.3457393050193786,-0.0351627208292484,-0.0971036106348037,0.2293223887681961,-0.0803825184702873,0.0182964596897363,-0.0660601630806922,0.0563943907618522,0.057332057505846,-0.1327810436487198,0.1890077590942382,-0.1445824950933456,0.0580060482025146,-0.1483492702245712,0.0552607588469982,-0.0699013099074363,-0.0862842202186584,0.0049648340791463,-0.0389490388333797,0.1940245032310485,-0.2131068110466003,0.0134394327178597,-0.1367024183273315,-0.089768998324871,-0.0401613600552082,-0.0367139615118503,-0.1475859582424163,0.1260993629693985,-0.2237592041492462,0.189641535282135,0.117164522409439,0.0389187671244144,-0.0812734887003898,0.1657132506370544,-0.0839435830712318,0.2196966856718063,0.2829297482967376,-0.0021903081797063,-0.0527365878224372,-0.1452723741531372,-0.173791617155075,0.2073573619127273,0.1947253346443176,0.1092182099819183,0.1758191138505935,-0.0549439117312431,0.2088523507118225,-0.0476895496249198,-0.082423061132431,-0.0865260511636734,-0.1457519978284835,-0.0351993516087532,0.1214737594127655,0.0799731910228729,0.0310142487287521,-0.086205706000328,0.3371804654598236,-0.1113025173544883,-0.1068149805068969,-0.0220874492079019,-0.2858763337135315,0.1998539566993713,0.0373022444546222,0.2111003547906875,-0.0171523801982402,-0.1877490729093551,0.201712816953659,0.2449917793273925,-0.0829090178012847,-0.0380554720759391,-0.1464914083480835,-0.1301693469285965,-0.1165371388196945,-0.0078379902988672,0.3768944442272186,-0.0855289623141288,-0.009365246631205,-0.2012199461460113,-0.1084358170628547,-0.1163992062211036,-0.0787712261080741,-0.0768013671040535,-0.0195789709687232,-0.0067053497768938,0.3634566068649292,0.2322412431240081,0.3006030917167663,-0.0911938175559043,0.1422745883464813,0.1064198836684227,-0.0559276677668094,-0.2032093405723571,-0.0858572646975517,-0.0144676296040415,0.1461344212293625,0.2592354714870453,1
73,33,-0.1334574073553085,0.1205610558390617,0.0021142708137631,0.035146702080965,0.3446283042430877,-0.0371617376804351,-0.0954064801335334,0.2320628762245178,-0.0813842713832855,0.0184339974075555,-0.0669010803103447,0.056481447070837,0.0552547723054885,-0.12977035343647,0.19516621530056,-0.1437164545059204,0.0570437721908092,-0.1506156325340271,0.0519503243267536,-0.0696466639637947,-0.0866801887750625,0.0010901093482971,-0.0388248302042484,0.1944164782762527,-0.2145917266607284,0.0177193358540534,-0.1356135308742523,-0.0907540768384933,-0.0434810779988765,-0.0391853302717208,-0.1467273533344268,0.1261184066534042,-0.2273163795471191,0.1889938116073608,0.116051360964775,0.0389349535107612,-0.0820172280073165,0.1682828515768051,-0.0824813097715377,0.2145563811063766,0.2825276851654053,-0.0060603749006986,-0.0554550141096115,-0.1473400443792343,-0.175718292593956,0.2124008387327194,0.1937475651502609,0.1101072654128074,0.175438791513443,-0.054165594279766,0.2088458091020584,-0.0479624308645725,-0.0883030816912651,-0.0838078185915947,-0.1475878357887268,-0.0342286713421344,0.1226183027029037,0.0800685510039329,0.0308722499758005,-0.0830049142241478,0.3382715582847595,-0.1146007180213928,-0.1042137667536735,-0.0212251711636781,-0.2851311266422272,0.2009340673685073,0.0374769568443298,0.2133801281452179,-0.0145079027861356,-0.1899112313985824,0.2009682059288025,0.2437535375356674,-0.0863647684454917,-0.0383185930550098,-0.1439152956008911,-0.1296749413013458,-0.1191422343254089,-0.0082579180598258,0.3768204152584076,-0.0858163684606552,-0.0095873875543475,-0.2022497802972793,-0.1097717359662056,-0.1134969964623451,-0.0800922885537147,-0.0768665596842765,-0.0173945631831884,-0.0084490235894918,0.3637918829917907,0.2316637337207794,0.3062976896762848,-0.0928900092840194,0.1412504166364669,0.1043954640626907,-0.0567379929125309,-0.2033119052648544,-0.0845899656414985,-0.0146622192114591,0.1489946544170379,0.2591990232467651,1
